date,month,year,plantingtype,field,species,number,location,tube,lifestage,stems,height_cm,rodentdamage,id,protected,death,browse,,
8/28/2025,August,2025,Staked,Underhill,purpurea,512,2-11,Yes,leaves,3,107,Insect (a little),5122-11,,,,,
8/28/2025,August,2025,Staked,Underhill,purpurea,513,1-26,Yes,leaves,2,156,Insect (a little),5131-26,,,,,
8/28/2025,August,2025,Staked,Underhill,purpurea,514,3-32,Yes,leaves,4,162,Insect (a little),5143-32,,,,,
8/28/2025,August,2025,Staked,Underhill,purpurea,515,2-45,Yes,leaves,1,145,Insect (a little),5152-45,,,,,
8/28/2025,August,2025,Staked,Underhill,sericea,516,2-16,No,leaves,4,182,Insect (some),5162-16,,,,,
8/28/2025,August,2025,Staked,Underhill,sericea,667,1-17,Yes,leaves,6,198,Insect (some),6671-17,,,,,
8/28/2025,August,2025,Staked,Underhill,sericea,518,2-31,Yes,leaves,2,162,Insect (some),5182-31,,,,,
8/28/2025,August,2025,Staked,Underhill,sericea,519,1-42,Yes,leaves,1,156,Insect (some),5191-42,,,,,
8/28/2025,August,2025,Staked,Underhill,sericea,520,3-52,Yes,leaves,1,134,Insect (some),5203-52,,,,,
8/28/2025,August,2025,Rooted,Underhill,lucida,581,1-4,Yes,leaves,1,66,Insect (very little),5811-4,,,,,
8/28/2025,August,2025,Rooted,Underhill,lucida,582,2-6,Yes,leaves,5,87,Insect (very little),5822-6,,,,,
8/28/2025,August,2025,Rooted,Underhill,lucida,583,3-12,Yes,leaves,4,74,Insect (very little),5833-12,,,,,
8/28/2025,August,2025,Rooted,Underhill,lucida,584,1-16,Yes,leaves,1,28,Weed whacker,5841-16,,,,,
8/28/2025,August,2025,Rooted,Underhill,lucida,585,2-25,Yes,leaves,2,122,Insect (very little),5852-25,,,,,
8/28/2025,August,2025,Rooted,Underhill,discolor,586,3-4,Yes,leaves,4,100,Insect (a lot),5863-4,,,,,
8/28/2025,August,2025,Rooted,Underhill,discolor,587,1-8,Yes,leaves,3,94,Insect (some),5871-8,,,,,
8/28/2025,August,2025,Rooted,Underhill,discolor,588,2-10,Yes,leaves,3,146,"Insect (a little), WW",5882-10,,,,,
8/28/2025,August,2025,Rooted,Underhill,discolor,589,2-19,Yes,leaves,3,122,Insect (a little),5892-19,,,,,
8/28/2025,August,2025,Rooted,Underhill,discolor,590,3-24,Yes,leaves,5,184,"Insect (some), WW",5903-24,,,,,
8/28/2025,August,2025,Rooted,Underhill,purpurea,591,1-3,Yes,leaves,8,180,Insect (a little),5911-3,,,,,
8/28/2025,August,2025,Rooted,Underhill,purpurea,592,2-6,Yes,leaves,5,157,Insect (a little),5922-6,,,,,
8/28/2025,August,2025,Rooted,Underhill,purpurea,593,1-9,Yes,leaves,6,181,Insect (very little),5931-9,,,,,
8/28/2025,August,2025,Rooted,Underhill,purpurea,594,3-15,Yes,leaves,6,187,Insect (very little),5943-15,,,,,
8/28/2025,August,2025,Rooted,Underhill,purpurea,595,2-25,Yes,leaves,5,195,Insect (a little),5952-25,,,,,
8/28/2025,August,2025,Rooted,Underhill,sericea,596,1-3,Yes,leaves,2,180,Insect (some),5961-3,,,,,
8/28/2025,August,2025,Rooted,Underhill,sericea,597,2-7,Yes,leaves,4,165,Insect (some),5972-7,,,,,
8/28/2025,August,2025,Rooted,Underhill,sericea,598,3-14,Yes,leaves,4,160,Insect (some),5983-14,,,,,
8/28/2025,August,2025,Rooted,Underhill,sericea,599,2-18,Yes,leaves,4,116,Insect (some),5992-18,,,,,
8/28/2025,August,2025,Rooted,Underhill,sericea,600,3-30,Yes,leaves,2,130,Insect (a lot),6003-30,,,,,
10/10/2025,October,2025,Staked,GP1,discolor,541,2-2,Yes,leaves,2,129,Insect (a little),5412-2,,,,,
10/10/2025,October,2025,Staked,GP1,discolor,542,3-12,Yes,leaves,1,170,Insect (a little),5423-12,,,,,
10/10/2025,October,2025,Staked,GP1,discolor,543,3-22,Yes,leaves,1,115,Insect (a little),5433-22,,,,,
10/10/2025,October,2025,Staked,GP1,discolor,544,1-36,Yes,leaves,1,120,Insect (a little),5441-36,,,,,
10/10/2025,October,2025,Staked,GP1,discolor,545,2-43,Yes,leaves,1,85,Insect (a little)/disease,5452-43,,,,,
10/10/2025,October,2025,Staked,GP1,purpurea,546,1-9,Yes,leaves,3,140,unknown,5461-9,,,,,
10/10/2025,October,2025,Staked,GP1,purpurea,547,1-24,No,leaves,3,142,disease,5471-24,,,,,
10/10/2025,October,2025,Staked,GP1,purpurea,548,2-30,Yes,leaves,4,100,disease,5482-30,,,,,
10/10/2025,October,2025,Staked,GP1,purpurea,549,1-37,Yes,leaves,2,83,disease,5491-37,,,,,
10/10/2025,October,2025,Staked,GP1,purpurea,663,2-51,Yes,leaves,5,173,unknown/disease,6632-51,,,,,
10/10/2025,October,2025,Staked,GP1,lucida,551,2-19,Yes,leaves,1,91,disease,5512-19,,,,,
10/10/2025,October,2025,Staked,GP1,lucida,662,1-20,Yes,leaves,2,117,Insect (a little),6621-20,,,,,
10/10/2025,October,2025,Staked,GP1,lucida,552,3-22,Yes,leaves,1,79,disease,5523-22,,,,,
10/10/2025,October,2025,Staked,GP1,lucida,554,2-29,Yes,leaves,3,132,Insect (a little)/disease,5542-29,,,,,
10/10/2025,October,2025,Staked,GP1,lucida,555,1-44,Yes,leaves,5,136,disease,5551-44,,,,,
10/10/2025,October,2025,Staked,GP1,sericea,556,3-11,Yes,leaves,2,103,Insect (some),5563-11,,,,,
10/10/2025,October,2025,Staked,GP1,sericea,557,2-21,Yes,leaves,2,73,Insect (very little),5572-21,,,,,
10/10/2025,October,2025,Staked,GP1,sericea,558,3-35,Yes,leaves,2,140,Insect (a little)/disease,5583-35,,,,,
10/10/2025,October,2025,Staked,GP1,sericea,559,2-38,Yes,leaves,4,164,Insect (a lot),5592-38,,,,,
10/10/2025,October,2025,Staked,GP1,sericea,560,3-40,Yes,leaves,2,124,disease,5603-40,,,,,
10/10/2025,October,2025,Rooted,GP1,discolor,629,1-3,Yes,leaves,1,88,Insect (a lot),6291-3,,,,,
10/10/2025,October,2025,Rooted,GP1,discolor,628,1-9,Yes,leaves,1,118,Insect (very little),6281-9,,,,,
10/10/2025,October,2025,Rooted,GP1,discolor,627,2-21,Yes,leaves,3,125,Insect (very little),6272-21,,,,,
10/10/2025,October,2025,Rooted,GP1,discolor,626,1-28,Yes,leaves,10,133,Insect (a lot)/disease,6261-28,,,,,
10/10/2025,October,2025,Rooted,GP1,discolor,625,2-35,Yes,leaves,5,172,Insect (a lot)/disease,6252-35,,,,,
10/10/2025,October,2025,Rooted,GP1,purpurea,624,1-7,Yes,leaves,2,83,unknown,6241-7,,,,,
10/10/2025,October,2025,Rooted,GP1,purpurea,623,2-16,Yes,leaves,4,135,disease,6232-16,,,,,
10/10/2025,October,2025,Rooted,GP1,purpurea,622,1-26,Yes,leaves,4,147,disease,6221-26,,,,,
10/10/2025,October,2025,Rooted,GP1,purpurea,641,2-39,Yes,leaves,3,108,disease,6412-39,,,,,
10/10/2025,October,2025,Rooted,GP1,purpurea,640,1-46,Yes,leaves,3,58,unknown,6401-46,,,,,
10/10/2025,October,2025,Rooted,GP1,lucida,639,2-3,Yes,leaves,3,106,disease,6392-3,,,,,
10/10/2025,October,2025,Rooted,GP1,lucida,638,1-12,Yes,leaves,4,107,disease,6381-12,,,,,
10/10/2025,October,2025,Rooted,GP1,lucida,637,2-23,Yes,leaves,2,109,disease,6372-23,,,,,
10/10/2025,October,2025,Rooted,GP1,lucida,636,1-33,Yes,leaves,1,60,disease,6361-33,,,,,
10/10/2025,October,2025,Rooted,GP1,lucida,635,2-39,Yes,leaves,2,90,disease,6352-39,,,,,
10/10/2025,October,2025,Rooted,GP1,sericea,634,1-6,Yes,leaves,1,55,Insect (a lot),6341-6,,,,,
10/10/2025,October,2025,Rooted,GP1,sericea,633,1-23,Yes,leaves,1,62,Insect (a lot),6331-23,,,,,
10/10/2025,October,2025,Rooted,GP1,sericea,632,2-16,Yes,leaves,2,95,Insect (a lot),6322-16,,,,,
10/10/2025,October,2025,Rooted,GP1,sericea,631,1-28,Yes,leaves,3,65,Insect (a lot),6311-28,,,,,
10/10/2025,October,2025,Rooted,GP1,sericea,630,2-33,Yes,leaves,3,105,Insect (a lot)/disease,6302-33,,,,,
10/14/2025,October,2025,Staked,GP2,sericea,561,2-8,Yes,leaves,1,101,disease,5612-8,,,,,
10/14/2025,October,2025,Staked,GP2,sericea,562,1-12,Yes,leaves,1,136,disease,5621-12,,,,,
10/14/2025,October,2025,Staked,GP2,sericea,563,2-29,Yes,leaves,5,220,insect,5632-29,,,,,
10/14/2025,October,2025,Staked,GP2,sericea,564,1-36,Yes,leaves,5,167,insect,5641-36,,,,,
10/14/2025,October,2025,Staked,GP2,sericea,565,3-40,Yes,leaves,3,181,insect,5653-40,,,,,
10/14/2025,October,2025,Staked,GP2,lucida,566,2-5,Yes,leaves,2,96,disease,5662-5,,,,,
10/14/2025,October,2025,Staked,GP2,lucida,567,3-16,Yes,leaves,1,136,disease,5673-16,,,,,
10/14/2025,October,2025,Staked,GP2,lucida,568,3-27,Yes,leaves,2,115,disease,5683-27,,,,,
10/14/2025,October,2025,Staked,GP2,lucida,569,2-23,Yes,leaves,2,108,disease,5692-23,,,,,
10/14/2025,October,2025,Staked,GP2,lucida,570,3-49,Yes,leaves,1,96,insect/disease,5703-49,,,,,
10/14/2025,October,2025,Staked,GP2,purpurea,571,1-9,Yes,leaves,1,115,can't assess,5711-9,,,,,
10/14/2025,October,2025,Staked,GP2,purpurea,572,3-15,Yes,leaves,8,250,can't assess,5723-15,,,,,
10/14/2025,October,2025,Staked,GP2,purpurea,573,2-21,Yes,leaves,1,200,can't assess,5732-21,,,,,
10/14/2025,October,2025,Staked,GP2,purpurea,574,2-54,Yes,leaves,3,250,insect/disease,5742-54,,,,,
10/14/2025,October,2025,Staked,GP2,purpurea,575,3-55,Yes,leaves,6,221,insect/disease,5753-55,,,,,
10/14/2025,October,2025,Staked,GP2,discolor,576,1-8,No,leaves,4,134,insect/disease,5761-8,,,,,
10/14/2025,October,2025,Staked,GP2,discolor,577,3-14,Yes,leaves,4,118,insect/disease,5773-14,,,,,
10/14/2025,October,2025,Staked,GP2,discolor,578,2-19,Yes,leaves,2,110,insect,5782-19,,,,,
10/14/2025,October,2025,Staked,GP2,discolor,579,2-39,Yes,leaves,1,124,insect/disease,5792-39,,,,,
10/14/2025,October,2025,Staked,GP2,discolor,580,2-38,Yes,leaves,2,109,insect,5802-38,,,,,
10/10/2025,October,2025,Rooted,GP2,sericea,642,1-3,Yes,leaves,2,80,insect (a lot),6421-3,,,,,
10/10/2025,October,2025,Rooted,GP2,sericea,643,3-11,Yes,leaves,2,93,insect,6433-11,,,,,
10/10/2025,October,2025,Rooted,GP2,sericea,644,2-18,Yes,leaves,3,80,insect (a lot),6442-18,,,,,
10/10/2025,October,2025,Rooted,GP2,sericea,671,2-31,No,leaves,2,74,insect (a lot),6712-31,,,,,
10/10/2025,October,2025,Rooted,GP2,sericea,646,3-36,No,leaves,3,69,insect/disease,6463-36,,,,,
10/10/2025,October,2025,Rooted,GP2,lucida,647,3-3,No,leaves,6,66,insect/disease,6473-3,,,,,
10/10/2025,October,2025,Rooted,GP2,lucida,648,2-8,Yes,leaves,3,68,insect/disease,6482-8,,,,,
10/10/2025,October,2025,Rooted,GP2,lucida,649,1-15,Yes,leaves,4,103,insect/disease,6491-15,,,,,
10/10/2025,October,2025,Rooted,GP2,lucida,650,2-31,No,leaves,3,109,disease,6502-31,,,,,
10/10/2025,October,2025,Rooted,GP2,lucida,651,1-35,Yes,leaves,3,84,insect,6511-35,,,,,
10/10/2025,October,2025,Rooted,GP2,purpurea,652,2-2,Yes,leaves,4,177,disease,6522-2,,,,,
10/10/2025,October,2025,Rooted,GP2,purpurea,653,3-15,Yes,leaves,4,130,disease,6533-15,,,,,
10/10/2025,October,2025,Rooted,GP2,purpurea,654,1-20,No,leaves,5,132,disease,6541-20,,,,,
10/10/2025,October,2025,Rooted,GP2,purpurea,655,2-39,Yes,leaves,3,151,disease,6552-39,,,,,
10/10/2025,October,2025,Rooted,GP2,purpurea,656,2-45,Yes,leaves,2,103,disease,6562-45,,,,,
10/14/2025,October,2025,Rooted,GP2,discolor,657,1-6,Yes,leaves,5,138,insect (some),6571-6,,,,,
10/14/2025,October,2025,Rooted,GP2,discolor,658,2-10,Yes,leaves,5,104,disease,6582-10,,,,,
10/14/2025,October,2025,Rooted,GP2,discolor,659,3-17,No,leaves,2,79,insect/disease,6593-17,,,,,
10/14/2025,October,2025,Rooted,GP2,discolor,660,2-29,Yes,leaves,2,179,insect/disease,6602-29,,,,,
10/14/2025,October,2025,Rooted,GP2,discolor,661,3-38,Yes,leaves,3,144,insect/disease,6613-38,,,,,
10/15/2025,October,2025,Staked,Barberry,purpurea,672,2-4,Yes,leaves,2,135,,6722-4,,,,,
10/15/2025,October,2025,Staked,Barberry,purpurea,498,1-13,Yes,leaves,5,175,,4981-13,,,,,
10/15/2025,October,2025,Staked,Barberry,purpurea,523,2-18,Yes,leaves,7,180,,5232-18,,,,,
10/15/2025,October,2025,Staked,Barberry,purpurea,524,2-47,Yes,leaves,4,150,discoloration,5242-47,,,,,
10/15/2025,October,2025,Staked,Barberry,purpurea,525,3-55,Yes,leaves,9,250,,5253-55,,,,,
10/15/2025,October,2025,Staked,Barberry,sericea,526,2-7,Yes,leaves,1,130,,5262-7,,,,,
10/15/2025,October,2025,Staked,Barberry,sericea,527,3-8,Yes,leaves,6,120,,5273-8,,,,,
10/15/2025,October,2025,Staked,Barberry,sericea,528,1-16,Yes,leaves,4,150,,5281-16,,,,,
10/15/2025,October,2025,Staked,Barberry,sericea,529,1-23,Yes,leaves,2,160,,5291-23,,,,,
10/15/2025,October,2025,Staked,Barberry,sericea,530,3-48,Yes,leaves,5,190,,5303-48,,,,,
10/15/2025,October,2025,Staked,Barberry,lucida,531,1-12,Yes,leaves,2,135,fungus,5311-12,,,,,
10/15/2025,October,2025,Staked,Barberry,lucida,532,3-17,Yes,leaves,3,110,,5323-17,,,,,
10/15/2025,October,2025,Staked,Barberry,lucida,533,2-34,Yes,leaves,1,130,,5332-34,,,,,
10/15/2025,October,2025,Staked,Barberry,lucida,491,3-47,Yes,leaves,2,100,,4913-47,,,,,
10/15/2025,October,2025,Staked,Barberry,lucida,535,2-57,Yes,leaves,3,115,minor,5352-57,,,,,
10/15/2025,October,2025,Staked,Barberry,discolor,536,2-3,Yes,leaves,1,120,,5362-3,,,,,
10/15/2025,October,2025,Staked,Barberry,discolor,537,3-20,Yes,leaves,1,120,,5373-20,,,,,
10/15/2025,October,2025,Staked,Barberry,discolor,538,3-27,Yes,leaves,2,120,,5383-27,,,,,
10/15/2025,October,2025,Staked,Barberry,discolor,539,3-47,Yes,leaves,1,63,,5393-47,,,,,
10/15/2025,October,2025,Staked,Barberry,discolor,540,3-61,Yes,leaves,1,160,,5403-61,,,,,
10/15/2025,October,2025,Rooted,Barberry,purpurea,602,2-4,N/A,leaves,1,180,,6022-4,,,,,
10/15/2025,October,2025,Rooted,Barberry,purpurea,603,3-5,N/A,leaves,4,140,,6033-5,,,,,
10/15/2025,October,2025,Rooted,Barberry,purpurea,604,1-2,N/A,leaves,2,190,light,6041-2,,,,,
10/15/2025,October,2025,Rooted,Barberry,purpurea,605,2-17,N/A,leaves,3,150,,6052-17,,,,,
10/15/2025,October,2025,Rooted,Barberry,purpurea,606,3-24,N/A,leaves,1,115,minor,6063-24,,,,,
10/15/2025,October,2025,Rooted,Barberry,sericea,607,1-1,N/A,leaves,6,200,moderate-heavy,6071-1,,,,,
10/15/2025,October,2025,Rooted,Barberry,sericea,608,2-8,N/A,leaves,4,170,minor-moderate,6082-8,,,,,
10/15/2025,October,2025,Rooted,Barberry,sericea,675,3-11,N/A,leaves,3,180,minor-moderate,6753-11,,,,,
10/15/2025,October,2025,Rooted,Barberry,sericea,610,2-19,N/A,leaves,3,170,minor-moderate,6102-19,,,,,
10/15/2025,October,2025,Rooted,Barberry,sericea,611,3-26,N/A,leaves,8,180,moderate,6113-26,,,,,
10/15/2025,October,2025,Rooted,Barberry,lucida,612,3-3,N/A,leaves,6,170,,6123-3,,,,,
10/15/2025,October,2025,Rooted,Barberry,lucida,613,2-6,N/A,leaves,9,140,heavy,6132-6,,,,,
10/15/2025,October,2025,Rooted,Barberry,lucida,614,3-10,N/A,leaves,6,120,,6143-10,,,,,
10/15/2025,October,2025,Rooted,Barberry,lucida,615,2-18,N/A,leaves,3,135,,6152-18,,,,,
10/15/2025,October,2025,Rooted,Barberry,discolor,617,1-3,N/A,leaves,1,160,moderate,6171-3,,,,,
10/15/2025,October,2025,Rooted,Barberry,discolor,618,2-6,N/A,leaves,1,270,light,6182-6,,,,,
10/15/2025,October,2025,Rooted,Barberry,discolor,619,2-9,N/A,leaves,4,200,light,6192-9,,,,,
10/15/2025,October,2025,Rooted,Barberry,discolor,620,2-15,N/A,leaves,4,250,light,6202-15,,,,,
10/15/2025,October,2025,Rooted,Barberry,discolor,621,3-19,N/A,leaves,8,150,,6213-19,,,,,
10/15/2025,October,2025,Staked,Underhill,lucida,501,3-8,Yes,leaves,4,150,light,5013-8,,,,,
10/15/2025,October,2025,Staked,Underhill,lucida,502,2-19,Yes,leaves,1,130,light,5022-19,,,,,
10/15/2025,October,2025,Staked,Underhill,lucida,503,1-32,Yes,leaves,1,85,,5031-32,,,,,
10/15/2025,October,2025,Staked,Underhill,lucida,504,2-42,Yes,leaves,2,70,,5042-42,,,,,
10/15/2025,October,2025,Staked,Underhill,lucida,494,1-57,Yes,leaves,1,90,light,4941-57,,,,,
10/15/2025,October,2025,Staked,Underhill,discolor,492,3-12,Yes,leaves,1,110,,4923-12,,,,,
10/15/2025,October,2025,Staked,Underhill,discolor,507,2-12,Yes,leaves,3,130,some,5072-12,,,,,
10/15/2025,October,2025,Staked,Underhill,discolor,508,1-29,Yes,leaves,1,100,,5081-29,,,,,
10/15/2025,October,2025,Staked,Underhill,discolor,509,3-32,Yes,leaves,1,80,,5093-32,,,,,
10/15/2025,October,2025,Staked,Underhill,discolor,510,2-46,Yes,leaves,1,85,,5102-46,,,,,
10/15/2025,October,2025,Staked,Underhill,purpurea,511,2-1,Yes,leaves,1,80,,5112-1,,,,,
10/15/2025,October,2025,Staked,Underhill,purpurea,512,2-10,Yes,leaves,2,100,,5122-10,,,,,
10/15/2025,October,2025,Staked,Underhill,purpurea,513,1-26,Yes,leaves,6,170,very light,5131-26,,,,,
10/15/2025,October,2025,Staked,Underhill,purpurea,514,3-32,Yes,leaves,2,115,,5143-32,,,,,
10/15/2025,October,2025,Staked,Underhill,purpurea,515,2-44,Yes,leaves,2,115,,5152-44,,,,,
10/15/2025,October,2025,Staked,Underhill,sericea,516,2-14,Yes,leaves,14,190,moderate,5162-14,,,,,
10/15/2025,October,2025,Staked,Underhill,sericea,667,1-17,Yes,leaves,10,210,light,6671-17,,,,,
10/15/2025,October,2025,Staked,Underhill,sericea,518,2-31,Yes,leaves,8,150,moderate-heavy,5182-31,,,,,
10/15/2025,October,2025,Staked,Underhill,sericea,519,1-45,Yes,leaves,2,160,moderate,5191-45,,,,,
10/15/2025,October,2025,Staked,Underhill,sericea,520,3-54,Yes,leaves,4,150,,5203-54,,,,,
10/17/2025,October,2025,Rooted,Underhill,lucida,581,1-4,Yes,leaves,4,69,disease,5811-4,,,,,
10/17/2025,October,2025,Rooted,Underhill,lucida,582,2-6,Yes,leaves,5,89,disease,5822-6,,,,,
10/17/2025,October,2025,Rooted,Underhill,lucida,583,3-12,Yes,leaves,5,75,disease/insect,5833-12,,,,,
10/17/2025,October,2025,Rooted,Underhill,lucida,584,1-16,Yes,leaves,1,33,animal,5841-16,,,,,
10/17/2025,October,2025,Rooted,Underhill,lucida,585,2-25,Yes,leaves,5,110,disease/insect,5852-25,,,,,
10/17/2025,October,2025,Rooted,Underhill,discolor,586,3-4,Yes,leaves,2,87,animal/disease/insect,5863-4,,,,,
10/17/2025,October,2025,Rooted,Underhill,discolor,587,1-8,Yes,leaves,3,89,animal/disease/insect,5871-8,,,,,
10/17/2025,October,2025,Rooted,Underhill,discolor,588,2-10,Yes,leaves,2,34,animal,5882-10,,,,,
10/17/2025,October,2025,Rooted,Underhill,discolor,589,2-19,Yes,leaves,3,56,animal,5892-19,,,,,
10/17/2025,October,2025,Rooted,Underhill,discolor,590,3-24,Yes,leaves,6,180,insect,5903-24,,,,,
10/17/2025,October,2025,Rooted,Underhill,purpurea,591,1-3,Yes,leaves,5,171,insect,5911-3,,,,,
10/17/2025,October,2025,Rooted,Underhill,purpurea,592,2-6,Yes,leaves,11,160,,5922-6,,,,,
10/17/2025,October,2025,Rooted,Underhill,purpurea,593,1-9,Yes,leaves,7,185,,5931-9,,,,,
10/17/2025,October,2025,Rooted,Underhill,purpurea,594,3-15,Yes,leaves,7,180,,5943-15,,,,,
10/17/2025,October,2025,Rooted,Underhill,purpurea,595,2-25,Yes,leaves,10,180,animal,5952-25,,,,,
10/17/2025,October,2025,Rooted,Underhill,sericea,596,1-3,Yes,leaves,2,173,disease/insect,5961-3,,,,,
10/17/2025,October,2025,Rooted,Underhill,sericea,597,2-7,Yes,leaves,13,173,disease/insect,5972-7,,,,,
10/17/2025,October,2025,Rooted,Underhill,sericea,598,3-14,Yes,leaves,17,150,insect,5983-14,,,,,
10/17/2025,October,2025,Rooted,Underhill,sericea,599,2-18,Yes,leaves,13,115,disease/insect,5992-18,,,,,
10/17/2025,October,2025,Rooted,Underhill,sericea,600,3-30,Yes,leaves,2,135,disease/insect,6003-30,,,,,
